tre_ID	gene	root_relative_branch_ratio	sister_relative_branch_ratio	removed_flag
OG0001299_159	HEL_0020545	0.2444743456856852	-0.3111041709800519	0
OG0001299_159	HEL_0051632	1.9984141349061628	-0.16318935143763114	0
OG0001299_159	HEL_0042322	0.933915399164911	-0.5089650983144791	0
OG0001299_159	ACT_0014159	0.29642268701759505	-0.622314946671367	0
OG0001299_159	AQU_0008601	0	0	0
OG0001299_159	AQU_0008603	0	0	0
OG0001299_159	AQU_0008602	-0.9999880579439555	0.0	0
OG0001299_159	AQU_0008606	-0.9999662678658284	1.8246504660452727	0
OG0001299_159	AQU_0008607	-0.9999880579439555	-0.6459738958781415	0
OG0001299_159	AQU_0008605	-0.9999880579439555	-0.9999091902715985	0
OG0001299_159	AQU_0008604	-0.9999721067123049	-0.9997455486701767	0
OG0001299_159	AQU_0008598	-0.9999880579439555	-0.9998729454285101	0
OG0001299_159	AQU_0008599	-0.9999880579439555	0.0	0
OG0001299_159	AQU_0008600	-0.9999880579439555	0.0	0
OG0001299_159	AQU_0008608	-0.9999748606601494	-0.3169789922773667	0
OG0001299_159	AQU_0009482	-0.99996945513062	1.5577563249001332	0
OG0001299_159	AQU_0009483	-0.9999880579439555	-0.6090323420316262	0
OG0001299_159	AQU_0004349	-0.3643618048782312	-0.39046601592894015	0
OG0001299_159	CIN_0008002	0.1372482782225182	0.4650775116382687	0
OG0001299_159	CIN_0008922	-0.22376238172488747	-0.31744225677057386	0
OG0001299_159	CIN_0002572	-0.03334939889605149	-0.10813078430419633	0
OG0001299_159	LIR_0008606	-0.9999726483584886	-0.2049170855723118	0
OG0001299_159	LIR_0008607	-0.99996559900733	0.2577304603757132	0
OG0001299_159	LIR_0001210	0.45421564958249494	0.13989599387400606	0
OG0001299_159	BRA_0039648	-0.9999754400724891	-0.1753595621850702	0
OG0001299_159	BRA_0039649	-0.9999702174106622	0.21264972483004202	0
OG0001299_159	ORY_0013051	0.5444767622621206	0.5761161234497363	0
OG0001299_159	ASP_0017390	0.7079644636032181	0.05562073477109815	0
OG0001299_159	ASP_0018361	0.6179716893999575	-0.052690074132694074	0
OG0001299_159	BRA_0035581	-0.9999880579439555	0.0	0
OG0001299_159	BRA_0035582	-0.9999880579439555	0.0	0
OG0001299_159	ORY_0016125	0.11282947687327344	-0.07193630469404287	0
OG0001299_159	ORY_0012772	-0.11661582195842121	-0.6107034872590642	0
OG0001299_159	BRA_0035880	-0.37089038062357876	-0.7057096536487173	0
OG0001299_159	ASP_0017696	-0.46599549972470317	20830.659752646065	0
OG0001299_159	ASP_0018487	-0.9999743657247374	-0.9999519961437603	0
OG0001299_159	AMB_0008088	-0.6663618523342751	-0.467148349084306	0
OG0001299_159	AMB_0008943	-0.37386297463398127	0.8766949455472678	0
OG0001299_159	NYM_0042997	-0.9926607439021665	-0.9104158402389332	0
OG0001299_159	NYM_0042998	-0.9180741760886273	10.162687719203218	0
OG0001299_159	POP_0050598	-0.9999880579439555	0.0	0
OG0001299_159	POP_0050599	-0.9999880579439555	0.0	0
OG0001299_159	POP_0031331	-0.46665740129973765	0.12162528410104109	0
OG0001299_159	POP_0031042	0.22095000592432495	0.012789532364823197	0
OG0001299_159	POP_0030920	0.05641876606402915	-0.2645075420283091	0
OG0001299_159	POP_0029256	-0.9999750186816966	-0.13075353598229422	0
OG0001299_159	POP_0029257	-0.9999712609491813	0.1504217059197964	0
OG0001299_159	ARA_0015821	-0.4383576305052832	-0.32875558707160835	0
OG0001299_159	ARA_0017360	-0.16328187069076913	0.48977031426953566	0
OG0001299_159	ARA_0021927	-0.24510025982697486	-0.0028461079998215026	0
OG0001299_159	ARA_0026391	-0.24294560124638212	0.0028542314507869295	0
OG0001299_159	ARA_0018345	3.3900572271850984	0.10372674939586635	0
OG0001299_159	PRU_0036171	-0.9999880579439555	-0.6117358149153418	0
OG0001299_159	PRU_0036172	-0.9999692424475313	1.575565912117177	0
OG0001299_159	PRU_0036173	-0.8862244860211014	0.40722839434846836	0
OG0001299_159	PRU_0036174	-0.9191492195326435	-0.2893832983927323	0
OG0001299_159	CUC_0022996	1.6153758675877896	0.759007203893396	0
OG0001299_159	GLY_0057785	-0.9999727576815717	-0.9998807450011312	0
OG0001299_159	GLY_0057786	-0.7715624612239885	8384.39272554814	0
OG0001299_159	PHA_0026638	-0.9999741431031868	-0.9997394381149248	0
OG0001299_159	PHA_0026639	-0.9007648535937506	3836.8598608602065	0
OG0001299_159	GLY_0068401	-0.9999880579439555	0.0	0
OG0001299_159	GLY_0068402	-0.9999880579439555	0.0	0
OG0001299_159	GLY_0057784	-0.8416763235596221	-0.42872514995283456	0
OG0001299_159	PHA_0026062	-0.426757457556631	-0.2067837760498408	0
OG0001299_159	MED_0034803	-0.9999880579439555	-0.9999474813697852	0
OG0001299_159	MED_0034805	-0.7726129566666483	19039.86218375499	0
OG0001299_159	MED_0034804	-0.3041963430922899	5.118171652837208	0
OG0001299_159	MED_0034806	-0.48333513452894705	-0.5819618837645091	0
OG0001299_159	LOC107604836	-0.9999676214843648	0.0	0
OG0001299_159	arharahy.Tifrunner.gnm1.Arahy.16g02847	-0.9999676214843648	0.0	0
OG0001299_159	ardaradu.V14167.gnm1.Aradu.A06g02653	-0.9999880579439555	0.0	0
OG0001299_159	arharahy.Tifrunner.gnm1.Arahy.06g02525	-0.9999880579439555	0.0	0
OG0001299_159	CEC_0006854	-0.1873190350958498	-0.5342454217478233	0
OG0001299_159	VIT_0001312	3.1725738613220447	8.507678093033896	0
OG0001299_159	VIT_0002093	-0.561136397289343	-0.8948218492238729	0
OG0001299_159	VIT_0000979	-0.12295755461652179	-0.6925865099349848	0
OG0001299_159	MIM_0008234	-0.42432253434516787	-0.2376147706692499	0
OG0001299_159	MIM_0009181	-0.24489950289280513	0.3116728414030751	0
OG0001299_159	MIM_0006571	-0.180882887047917	-0.11971106656085685	0
OG0001299_159	MIM_0008010	-0.9148454679102273	-0.8326968475109102	0
OG0001299_159	MIM_0008011	-0.4910165718764567	4.977173682158871	0
OG0001299_159	MIM_0008009	-0.9942902342691261	-0.9850230124623139	0
OG0001299_159	MIM_0013695	1.0479194977718242	-0.016743888647653096	0
OG0001299_159	SOL_0015495	1.0827935612372293	0.017029020673590276	0
OG0001299_159	COF_0017126	1.3202830512826311	0.015333618626141151	0
OG0001299_159	HEL_0042451	1.8526665883914395	0.13160602560210669	0
OG0001299_159	HEL_0043540	1.5209008469830199	-0.11630021635142987	0
OG0001299_159	ACT_0009917	0.43008506363379057	0.2284667856197655	0
OG0001299_159	ACT_0021697	0.16412187970740127	-0.18597717764465505	0
OG0001299_159	AQU_0036734	1.1364413795861195	-0.46792023838397256	0
OG0001299_159	BRA_0022096	-0.9999741431031868	-0.9996316302171678	0
OG0001299_159	BRA_0022097	-0.9298072262753908	2713.663489257024	0
OG0001299_159	ORY_0026084	0.08208981363631211	0.34432840014091465	0
OG0001299_159	ASP_0011312	-0.9999696220967831	-0.9999605665128857	0
OG0001299_159	ASP_0011630	-0.22964197589591437	25358.15723352745	0
OG0001299_159	NYM_0019196	-0.9999676393735966	1.7098035952063915	0
OG0001299_159	NYM_0019197	-0.9999880579439555	-0.6309695648168053	0
OG0001299_159	NYM_0019199	-0.9999676304289806	-0.3325477739638302	0
OG0001299_159	NYM_0019198	-0.9999880579439555	-0.8428692233255163	0
OG0001299_159	AMB_0017089	1.7408390129817115	-0.052767818892199406	0
OG0001299_159	GIN_0022659	0.3496630284208935	-0.468583078650894	0
OG0001299_159	GIN_0025076	1.5397441711011184	0.8817616824494485	0
OG0001299_159	GIN_0022656	0.6886043394565641	-0.21755308615822472	0
OG0001299_159	GIN_0005778	-0.5077668558789057	-0.8723025357414497	0
OG0001299_159	GIN_0027530	2.8546822129879206	6.831009063541707	0
OG0001299_159	CER_0004410	-0.9852965422644933	-0.9995576733339312	0
OG0001299_159	AMB_0004807	32.24117414441144	2259.772584406367	1
OG0001299_159	CER_0003524	0.2171733903310351	-0.9267996543167811	0
OG0001299_159	CER_0015024	0.6396275982888483	-0.8771819971713313	0
OG0001299_159	MAR_0021446	-0.9999880579439555	-0.5597083287530688	0
OG0001299_159	MAR_0021447	-0.9999728769431167	1.271221704394141	0
OG0001299_159	MAR_0017727	3.005319482849745	-0.6131356871230245	0
OG0001299_159	DUN_0009412	-0.6595112704172892	9.40660852766159	0
OG0001299_159	DUN_0009413	-0.9672814895767757	-0.903907214599077	0
OG0001299_159	DUN_0009411	-0.9999755662909576	-0.9999555186903372	0
OG0001299_159	DUN_0009406	0.4657243886799411	-0.13342767234341277	0
OG0001299_159	DUN_0011673	-0.1412343863956269	-0.5123115869159889	0
OG0001299_159	CHL_0018866	3.328567962249088	-0.22925006925413863	0
OG0001299_159	CHL_0000611	3.619884162960957	0.2077764498025359	0
OG0001299_159	DUN_0004140	2.8251152882772965	-0.1720322083085045	0
